StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
3088,15,Female,African American,None,12.66566965,26,Yes,Low,No,Yes,Yes,No,1.058311352,4
3089,18,Male,Caucasian,Some College,16.21441346,23,Yes,Low,No,Yes,No,No,1.230428756,4
3090,15,Female,Caucasian,High School,0.895028679,28,No,High,Yes,No,No,No,0.14706887,4
3091,16,Female,African American,Bachelor's,5.928814496,16,No,None,No,Yes,No,Yes,1.169690514,4
3092,18,Female,African American,Some College,5.602682376,19,No,Moderate,No,No,No,No,1.016215042,4
3093,16,Male,Caucasian,High School,2.920338112,6,No,Moderate,Yes,No,Yes,No,2.521027735,2
3094,16,Male,Asian,High School,5.783565077,10,No,Moderate,No,No,No,No,2.027841922,3
3095,17,Female,Caucasian,Some College,6.195306283,7,No,High,Yes,No,No,No,2.670947554,2
3096,17,Female,Caucasian,High School,10.43768924,6,No,Moderate,No,Yes,No,No,2.872879366,2
3097,16,Female,Asian,Some College,13.27408958,27,Yes,Low,No,Yes,No,No,1.029648645,4
3098,16,Male,African American,High School,7.622010272,18,Yes,High,No,No,No,No,1.757497313,4
3099,16,Male,Caucasian,High School,14.38940463,19,No,Very High,Yes,Yes,No,No,1.895283343,4
3100,17,Male,African American,Some College,6.723306772,11,No,None,Yes,Yes,No,Yes,2.035367286,3
3101,17,Male,African American,Bachelor's,5.805673546,6,No,Moderate,No,No,No,No,2.053147894,3
3102,15,Female,Asian,Bachelor's,10.82376112,7,No,Moderate,No,No,No,No,2.329719254,3
3103,15,Female,Asian,High School,0.474327206,6,No,Low,No,Yes,No,No,1.756211553,4
3104,16,Male,African American,High School,1.595782473,5,No,Moderate,Yes,Yes,Yes,No,2.827342954,2
3105,18,Male,Caucasian,High School,8.359390872,24,No,High,No,No,No,No,0.693712512,4
3106,18,Female,Caucasian,Some College,18.85825423,8,Yes,Low,No,No,Yes,No,2.953961922,2
3107,17,Male,Caucasian,Some College,14.4302356,26,Yes,Very High,No,No,No,No,0.989468441,4
3108,17,Male,Caucasian,Bachelor's,1.76253139,12,Yes,Moderate,No,Yes,No,No,2.137068106,3
3109,17,Male,African American,Bachelor's,16.92636026,6,No,Moderate,Yes,Yes,No,No,3.032105333,1
3110,16,Male,African American,High School,14.64601541,7,No,High,Yes,No,No,No,2.804363175,2
3111,18,Male,Caucasian,Some College,12.21893051,21,No,None,No,No,No,No,0.612802502,4
3112,15,Male,Caucasian,Bachelor's,16.40585921,16,Yes,Moderate,No,Yes,No,No,2.20223294,3
3113,16,Female,Caucasian,Bachelor's,8.082196955,16,No,Moderate,No,No,No,No,1.410262038,4
3114,15,Male,Caucasian,None,4.430021017,15,No,Moderate,No,Yes,No,No,1.441409543,4
3115,15,Male,Asian,High School,10.24046778,21,No,Moderate,Yes,No,No,Yes,1.233587021,4
3116,16,Female,Caucasian,Some College,10.97683511,1,No,None,No,No,No,No,2.790575147,2
3117,15,Female,African American,High School,10.76652744,29,No,Low,No,No,No,No,0.378543635,4
3118,18,Female,Other,High School,11.30147583,7,No,Low,No,No,No,Yes,2.172812322,3
3119,15,Male,Caucasian,None,18.97409836,16,No,Very High,Yes,Yes,No,No,2.391687683,3
3120,18,Female,Caucasian,Some College,18.04491246,12,No,None,No,Yes,No,No,1.783107467,4
3121,18,Male,Caucasian,High School,17.51434073,17,No,Low,Yes,Yes,No,No,1.785926986,4
3122,18,Male,African American,None,16.02833622,23,No,Very High,Yes,No,No,No,1.268772123,4
3123,17,Male,African American,High School,18.86856215,27,Yes,High,Yes,No,No,No,1.486865652,4
3124,15,Female,Caucasian,Bachelor's,1.969892834,21,No,Moderate,Yes,No,No,No,1.061935997,4
3125,16,Female,African American,Bachelor's,5.302465229,27,No,None,No,Yes,No,No,0,4
3126,16,Female,Asian,Some College,9.901118913,9,No,High,No,No,No,No,2.15161798,3
3127,15,Female,Caucasian,Some College,16.93068986,1,Yes,Low,Yes,Yes,No,No,3.597489094,0
3128,17,Female,Caucasian,Higher,10.10331423,1,No,High,Yes,Yes,No,No,3.812757188,0
3129,17,Male,Asian,High School,14.96069479,26,No,Very High,Yes,No,Yes,Yes,1.176781506,4
3130,18,Male,African American,High School,2.779198105,13,No,Moderate,Yes,Yes,No,Yes,1.948327516,4
3131,15,Male,Asian,High School,5.04827626,15,No,Low,No,Yes,No,No,1.808097198,4
3132,15,Male,African American,High School,14.6355219,6,No,High,No,Yes,Yes,No,3.22214009,1
3133,16,Female,Asian,High School,3.294680178,20,No,Moderate,Yes,No,No,No,0.809260143,4
3134,15,Female,Caucasian,Bachelor's,7.027118693,20,Yes,Moderate,Yes,Yes,No,No,1.29459288,4
3135,17,Male,Asian,Some College,5.297325156,23,Yes,Moderate,No,No,Yes,No,1.077747684,4
3136,15,Female,Other,Some College,6.997233884,11,Yes,High,No,No,Yes,No,2.920181898,2
3137,16,Female,African American,Bachelor's,14.16648098,27,No,Moderate,No,No,No,No,0.796142916,4
3138,18,Male,Caucasian,None,7.356943623,22,Yes,Very High,No,No,No,No,1.446052352,4
3139,16,Male,Caucasian,High School,11.10526645,27,No,High,No,Yes,No,No,0.940184257,4
3140,16,Female,Caucasian,Some College,1.998637541,13,No,Low,Yes,No,No,No,1.782060667,4
3141,18,Female,Caucasian,Some College,16.10035386,24,Yes,High,No,No,Yes,No,1.10589987,4
3142,16,Male,Caucasian,None,7.397772513,3,No,Low,Yes,No,No,No,2.813470345,2
3143,16,Male,African American,Some College,12.97068318,25,No,High,Yes,Yes,Yes,No,1.651786672,4
3144,15,Male,African American,Some College,14.50779203,3,No,Low,Yes,Yes,No,No,3.603507572,0
3145,15,Female,Caucasian,Some College,4.193218442,17,No,Moderate,Yes,No,No,No,1.526960289,4
3146,18,Male,African American,Some College,17.6934997,2,Yes,High,No,Yes,No,Yes,3.459044734,1
3147,15,Male,Caucasian,High School,12.32448503,0,No,Low,Yes,No,No,No,3.333970002,1
3148,15,Female,Caucasian,None,8.574502835,16,No,High,No,No,No,No,1.718181723,4
3149,16,Female,Caucasian,Some College,3.646703672,6,No,High,Yes,Yes,Yes,No,3.183232489,1
3150,17,Female,African American,High School,18.84601876,29,Yes,Moderate,No,Yes,No,No,0.996647663,4
3151,15,Female,Caucasian,Bachelor's,15.10136408,15,No,Moderate,Yes,Yes,No,Yes,2.525086322,2
3152,17,Female,Caucasian,Some College,4.160491255,29,No,Very High,No,No,Yes,No,0.512852046,4
3153,15,Male,Caucasian,High School,6.754215494,4,Yes,Low,No,No,Yes,Yes,2.864498067,2
3154,15,Male,Asian,Some College,16.19348516,18,No,High,No,No,Yes,No,1.733364047,4
3155,18,Female,Caucasian,Some College,13.91355326,6,No,High,Yes,No,No,No,2.986891621,2
3156,18,Female,African American,High School,15.31568585,13,Yes,Very High,No,No,No,No,2.565368053,2
3157,18,Female,African American,Bachelor's,8.824022044,1,No,High,No,No,No,Yes,3.139189305,1
3158,17,Female,Asian,Bachelor's,14.32952525,2,Yes,Moderate,Yes,No,No,Yes,3.636416568,0
3159,16,Female,Other,Some College,7.729874457,16,No,Very High,No,No,Yes,No,1.467442367,4
3160,15,Male,Caucasian,None,4.225258339,15,Yes,High,No,No,No,No,1.799531149,4
3161,15,Male,Caucasian,Some College,12.6535407,7,Yes,High,No,Yes,No,No,3.183126117,1
3162,15,Male,Asian,Some College,19.52027851,17,No,None,No,No,No,No,1.441964197,4
3163,17,Male,Caucasian,High School,6.212019428,14,No,Moderate,Yes,Yes,Yes,No,1.881588987,4
3164,18,Female,African American,High School,9.219391844,6,Yes,High,No,No,Yes,No,3.132629297,1
3165,16,Male,African American,Bachelor's,13.48002742,26,No,Moderate,Yes,No,No,No,0.814285349,4
3166,17,Female,African American,None,10.83012564,8,No,Moderate,No,No,No,No,2.477790374,3
3167,18,Female,Other,Some College,16.86855591,5,No,Low,Yes,No,No,No,2.971332016,2
3168,17,Female,Other,Some College,15.23485413,17,Yes,Moderate,Yes,No,No,No,2.071972431,3
3169,16,Male,Asian,Some College,1.165944077,17,Yes,Low,Yes,Yes,No,Yes,1.635686733,4
3170,18,Female,Caucasian,None,19.96842468,24,No,Low,No,No,No,No,0.906276516,4
3171,17,Male,Asian,Bachelor's,15.04804907,25,No,Moderate,No,No,No,No,0.809067853,4
3172,16,Male,Caucasian,High School,17.27806633,23,Yes,High,No,No,No,No,1.683832026,4
3173,15,Female,Caucasian,Some College,13.02395424,13,Yes,Moderate,Yes,Yes,No,No,3.138784394,1
3174,16,Female,Asian,Some College,17.12570256,13,No,Low,No,No,Yes,No,1.79895034,4
3175,15,Female,Caucasian,Some College,2.247659499,13,Yes,Low,Yes,Yes,Yes,No,1.687307435,4
3176,17,Male,Caucasian,Higher,6.954756711,24,Yes,Moderate,No,No,Yes,No,0.903085577,4
3177,18,Female,Caucasian,Some College,17.52841887,3,No,High,No,No,Yes,No,3.137624351,3
3178,18,Male,Asian,High School,4.033104225,3,Yes,High,No,No,No,Yes,3.18921717,2
3179,17,Female,African American,Higher,1.564841972,14,No,Low,No,Yes,No,No,1.795369078,3
3180,18,Female,African American,Some College,15.7623788,14,No,Moderate,Yes,Yes,No,No,2.4359582,4
3181,18,Male,Caucasian,High School,16.70972311,17,No,High,No,No,No,No,1.688489609,4
3182,15,Male,Asian,High School,3.253044364,13,Yes,Low,No,No,No,No,1.844056379,1
3183,17,Male,Asian,Bachelor's,17.08691966,25,Yes,Moderate,No,No,No,No,1.305584514,2
3184,16,Male,Caucasian,High School,13.73535591,0,No,Moderate,Yes,No,No,No,3.545153036,2
3185,15,Male,Caucasian,Some College,10.40165366,9,No,Low,No,No,No,Yes,2.172345542,4
3186,17,Male,Caucasian,Some College,16.60500386,28,No,None,No,Yes,No,No,0.375147851,4
3187,15,Female,Other,High School,8.384984986,19,Yes,Moderate,Yes,Yes,No,No,1.557870493,3
3188,16,Female,African American,Some College,3.879879124,9,Yes,None,No,No,No,No,2.18571084,3
3189,16,Male,Other,None,5.697053532,9,No,Low,No,Yes,No,No,2.459804672,1
3190,17,Female,Caucasian,Some College,10.10328037,26,No,Moderate,No,Yes,No,No,0.427568507,4
3191,16,Male,Asian,Some College,10.62661585,23,No,None,Yes,No,No,No,0.871999115,3
3192,15,Female,Asian,Some College,16.11161653,1,No,Moderate,Yes,No,No,No,3.222937499,1
3193,16,Female,African American,Some College,15.82705447,28,No,Low,Yes,Yes,No,No,0.818126103,2
3194,15,Male,Other,Bachelor's,11.62733114,27,Yes,Moderate,Yes,No,No,No,0.618936614,4
3195,15,Male,Caucasian,Some College,15.61570967,26,No,High,Yes,No,No,No,1.174609514,0
3196,16,Male,Caucasian,None,3.835469166,7,No,High,No,Yes,Yes,No,2.800569084,4
3197,17,Female,African American,High School,1.001290542,0,No,Moderate,No,No,No,No,2.995458296,3
3198,18,Male,Asian,Some College,17.47267645,0,No,None,No,Yes,No,No,3.353659743,4
3199,16,Female,African American,Bachelor's,1.511089875,3,No,High,No,No,No,No,2.732661197,0
3200,15,Male,Caucasian,Bachelor's,4.933768595,6,No,Low,Yes,No,No,No,2.555667543,4
3201,15,Female,African American,Bachelor's,13.90637899,8,No,None,Yes,No,Yes,No,2.378050042,3
3202,16,Female,Caucasian,High School,8.188958753,15,Yes,High,No,No,No,No,2.060792459,2
3203,17,Male,Caucasian,Some College,17.5262794,4,No,Very High,No,No,No,No,3.115250556,3
3204,17,Female,African American,Some College,5.959595893,1,Yes,Moderate,Yes,No,No,No,3.453790619,1
3205,15,Female,Asian,High School,0.237426933,27,No,None,No,Yes,No,No,0,3
3206,15,Male,Caucasian,None,6.013112811,22,No,High,No,No,No,No,1.028183689,1
3207,17,Female,Caucasian,Bachelor's,11.56150098,10,No,None,Yes,No,No,No,1.989455196,4
3208,18,Male,Caucasian,High School,7.518767508,17,Yes,High,No,No,No,No,1.672034058,1
3209,16,Male,Caucasian,High School,10.69745512,24,No,Moderate,Yes,No,No,Yes,0.87626666,4
3210,15,Male,Asian,None,17.53196238,24,No,Moderate,Yes,No,No,No,0.859745288,1
3211,15,Male,Other,Bachelor's,18.24970108,18,Yes,Moderate,No,No,No,Yes,1.970600159,3
3212,17,Female,Caucasian,Some College,5.319481293,12,No,Very High,No,Yes,No,No,2.268850734,0
3213,16,Female,Asian,Some College,9.242809465,23,Yes,High,Yes,No,No,No,1.119441018,4
3214,17,Female,Asian,Bachelor's,10.9828803,10,No,Moderate,No,Yes,Yes,No,2.370893097,1
3215,16,Male,Asian,High School,18.98224914,19,No,High,No,No,No,No,1.499701932,0
3216,16,Female,Caucasian,Some College,19.97234638,18,No,Moderate,Yes,No,No,No,1.87909846,1
3217,16,Female,Other,None,4.708144977,16,Yes,High,No,No,No,No,1.699348106,1
3218,15,Male,Caucasian,High School,14.53959743,4,No,High,No,Yes,No,No,3.36759116,1
3219,18,Male,Caucasian,Bachelor's,7.560621245,12,No,None,No,No,No,No,1.287818998,3
3220,17,Female,Caucasian,Some College,0.162163938,29,No,Moderate,No,No,No,No,0,1
3221,18,Male,Caucasian,High School,0.185050449,26,No,Very High,No,No,No,No,0.57640272,0
3222,17,Male,Caucasian,High School,9.211320151,19,Yes,Very High,No,Yes,Yes,Yes,1.992298847,1
3223,16,Male,Caucasian,Some College,9.76669826,0,No,None,No,Yes,No,No,3.043931624,2
3224,15,Male,Caucasian,None,0.451393931,9,No,Low,No,No,No,No,1.756186168,4
3225,18,Female,Asian,High School,13.73854834,7,No,Very High,Yes,No,No,Yes,3.253785962,3
3226,15,Male,Asian,High School,5.880067772,23,No,Moderate,Yes,Yes,No,No,1.093387571,2
3227,17,Male,Caucasian,High School,11.19786203,28,No,Moderate,No,Yes,No,No,0.763471998,2
3228,15,Male,Asian,Bachelor's,6.018381463,7,No,Low,No,No,No,No,2.297355586,0
3229,15,Male,Asian,High School,3.342686297,18,Yes,High,Yes,Yes,No,No,1.651156129,0
3230,18,Male,Asian,High School,8.143474772,5,Yes,Low,Yes,No,No,Yes,2.827614868,3
3231,16,Male,Caucasian,Some College,4.645467296,11,No,Low,Yes,No,No,No,2.055772256,3
3232,15,Male,African American,Bachelor's,10.69601954,27,Yes,Low,Yes,No,No,No,0.769740612,4
3233,16,Male,Other,High School,3.976570606,6,No,Very High,No,No,No,No,2.635693451,1
3234,17,Female,African American,None,10.16811953,15,No,High,No,No,Yes,No,1.933779809,3
3235,15,Male,Caucasian,High School,3.147570297,8,No,High,Yes,No,Yes,No,2.71575327,3
3236,18,Female,African American,Some College,13.41949419,20,No,Moderate,Yes,No,No,No,1.325172784,1
3237,17,Male,African American,Some College,15.07875369,24,No,Very High,No,No,Yes,No,1.24509114,4
3238,17,Male,African American,Bachelor's,2.207884685,21,Yes,High,No,No,No,No,1.333974103,0
3239,18,Male,Caucasian,Higher,9.356048241,9,Yes,High,No,No,No,No,2.622327676,4
3240,15,Male,Caucasian,Some College,1.417434013,9,No,Very High,No,Yes,No,No,2.407284043,1
3241,15,Female,Asian,Some College,11.96364891,9,No,Moderate,No,No,No,No,2.26616031,0
3242,17,Male,Asian,Some College,5.288085959,19,Yes,High,Yes,No,No,No,1.760999679,0
3243,15,Male,Caucasian,None,10.55248914,28,No,Very High,Yes,No,No,No,0.813017422,0
3244,16,Female,Other,Higher,10.34922019,15,No,High,Yes,Yes,No,Yes,2.192414534,4
3245,18,Female,Caucasian,High School,18.48708692,0,No,Moderate,Yes,No,No,No,3.211743755,1
3246,16,Male,African American,High School,10.98166445,16,No,None,No,No,No,No,1.278235666,4
3247,15,Female,Asian,Some College,11.65996959,29,No,High,Yes,Yes,Yes,No,0.923831698,4
3248,17,Female,Asian,High School,8.033062515,25,Yes,Moderate,Yes,No,Yes,No,1.325039017,2
3249,18,Female,Other,Some College,18.98159206,20,Yes,Low,No,No,Yes,No,1.609410277,3
3250,15,Male,Caucasian,Some College,15.54371819,28,No,High,Yes,No,Yes,No,1.262848732,4
3251,15,Male,Asian,Some College,5.708105806,13,Yes,Moderate,No,Yes,No,No,2.243593091,2
3252,17,Male,Caucasian,Bachelor's,16.88419172,18,No,Moderate,Yes,No,No,No,1.557687965,1
3253,17,Female,Asian,High School,8.647927204,20,No,High,No,Yes,No,No,1.162574074,2
3254,16,Male,Asian,Some College,16.57334287,20,Yes,Moderate,No,No,Yes,No,1.680661182,4
3255,18,Female,African American,Some College,16.45776137,16,No,None,No,Yes,No,Yes,1.599424076,1
3256,18,Male,Caucasian,Some College,3.777403735,13,No,Moderate,No,No,No,No,1.273818176,2
3257,17,Male,Asian,Some College,14.02282263,7,No,None,No,No,No,No,2.210289203,4
3258,16,Female,Caucasian,High School,5.812859386,20,Yes,Low,No,No,No,No,1.008571903,1
3259,18,Male,Caucasian,Some College,5.9498534,20,Yes,None,No,No,No,No,0.968725635,1
3260,17,Female,Asian,High School,5.926961538,8,Yes,Low,No,No,No,No,2.681277359,3
3261,15,Female,Caucasian,Bachelor's,14.51136495,7,No,Moderate,No,Yes,No,Yes,2.401373853,4
3262,18,Male,Asian,High School,4.596520836,12,Yes,Moderate,Yes,No,No,No,2.376854346,3
3263,16,Female,Caucasian,Some College,0.018116705,16,No,Very High,Yes,No,Yes,No,1.947676936,1
3264,16,Male,Caucasian,None,14.30473707,18,Yes,Moderate,Yes,No,No,No,1.779756126,1
3265,16,Male,Asian,High School,3.423694877,27,No,High,Yes,No,No,No,0.557548887,2
3266,15,Female,African American,Some College,2.089647906,6,No,Moderate,No,Yes,Yes,No,2.795405809,3
3267,18,Male,Caucasian,Bachelor's,4.750322412,16,No,High,No,No,No,No,1.51476376,0
3268,18,Female,Asian,Some College,7.598010446,0,Yes,High,No,No,No,No,3.040729613,4
3269,15,Male,African American,Bachelor's,9.518126549,4,Yes,Moderate,Yes,No,No,No,3.208461746,3
3270,18,Male,African American,Some College,0.891400814,24,No,Low,Yes,No,No,No,0.621119928,1
3271,15,Male,Caucasian,Some College,19.41146665,5,No,Moderate,No,No,No,Yes,2.799669734,2
3272,15,Male,Asian,High School,14.32126107,25,Yes,High,No,No,No,No,1.302392884,4
3273,15,Male,Asian,Bachelor's,6.463881306,1,No,Moderate,Yes,Yes,No,No,3.482452519,4
3274,16,Female,Asian,High School,6.373945146,26,Yes,High,No,Yes,No,No,1.252348589,2
3275,18,Female,Caucasian,Bachelor's,8.970850987,24,Yes,Low,No,Yes,No,No,1.169745803,1
3276,15,Female,Asian,Bachelor's,12.52489646,15,No,None,Yes,Yes,No,No,2.284791447,0
3277,18,Female,African American,Bachelor's,2.927461332,21,No,Moderate,No,No,No,No,1.021019253,2
3278,16,Female,African American,Some College,3.778596275,4,No,High,Yes,No,No,Yes,2.897355004,0
3279,15,Female,Caucasian,Some College,17.18869166,4,No,Moderate,No,Yes,No,No,3.275903453,3
3280,17,Male,Asian,Some College,5.125098478,11,No,High,Yes,Yes,No,No,2.430091199,4
3281,16,Male,Asian,High School,7.60389996,2,Yes,Low,Yes,No,Yes,No,3.228448079,1
3282,17,Female,Caucasian,Some College,17.42543702,29,No,Moderate,No,No,No,No,0.214570091,0
3283,18,Female,Caucasian,None,13.26295659,15,No,High,Yes,No,No,No,2.024030376,1
3284,18,Male,Asian,Some College,6.834237587,5,No,High,Yes,No,No,No,3.034167439,3
3285,16,Male,Caucasian,High School,13.67399091,14,No,Low,Yes,No,No,No,1.699825309,0
3286,18,Male,Other,High School,0.393664308,14,Yes,Moderate,No,Yes,Yes,Yes,2.095648191,1
3287,17,Female,African American,High School,14.7128532,28,No,High,No,No,No,No,0.524213567,1
3288,15,Female,African American,Some College,9.74032081,15,No,None,No,No,No,No,1.302641404,3
3289,15,Female,Caucasian,Some College,16.26364295,19,Yes,High,Yes,No,Yes,No,2.137124411,2
3290,15,Male,Caucasian,None,19.09275304,12,No,Moderate,Yes,No,No,Yes,2.422276094,3
3291,16,Male,Other,Some College,18.51577099,11,No,Low,No,No,No,No,2.569614181,0
3292,18,Female,Caucasian,High School,18.18530087,9,No,High,No,Yes,No,No,2.702958618,0
3293,17,Female,Asian,Some College,10.24339912,13,Yes,Low,Yes,Yes,No,Yes,2.3116705,4
3294,18,Male,Caucasian,Some College,7.202842283,1,No,Very High,No,Yes,No,No,3.384992089,1
3295,18,Male,Caucasian,Some College,9.300706495,28,Yes,High,No,No,No,No,0.390755887,0
3296,18,Male,Caucasian,Some College,13.79792007,2,Yes,High,No,No,No,No,3.597766084,2
3297,15,Male,African American,High School,17.67995554,8,No,None,No,Yes,No,No,2.275665113,2
3298,17,Female,Other,Some College,4.13972606,10,No,Very High,Yes,No,No,No,2.710576701,3
3299,17,Male,Caucasian,Some College,18.36386317,10,No,High,No,Yes,No,Yes,2.555975376,0
3300,18,Male,Caucasian,Some College,16.30360464,24,No,Low,No,Yes,No,Yes,1.027727966,0
3301,15,Male,Caucasian,Some College,19.5771203,21,Yes,Moderate,Yes,No,No,No,2.095691365,4
3302,15,Female,African American,None,17.60503547,9,No,Low,No,No,No,No,2.380839869,4
3303,17,Female,Caucasian,Some College,5.598746594,25,No,Very High,No,No,No,No,0.662078737,4
3304,15,Male,Asian,Some College,2.119118227,13,Yes,High,Yes,No,No,No,1.996513116,0
3305,15,Male,African American,High School,2.24482144,8,No,Very High,Yes,No,No,No,2.139864151,3
3306,15,Male,African American,None,5.824466372,19,No,High,No,Yes,No,No,1.361434707,3
3307,16,Female,Caucasian,None,12.28367448,26,No,Moderate,No,Yes,No,No,0.495859041,3
3308,18,Female,Other,Bachelor's,16.08640652,20,No,Low,No,No,Yes,No,1.287667357,3
3309,17,Female,Caucasian,Some College,17.98500614,9,Yes,Low,Yes,No,No,Yes,2.665075552,2
3310,17,Male,Caucasian,High School,12.47506769,21,No,Low,No,No,No,No,0.954787542,0
3311,16,Female,African American,High School,0.112626255,28,No,Moderate,No,No,No,No,0,1
3312,18,Male,African American,Some College,3.72633553,8,No,Very High,No,No,No,Yes,2.316959974,0
3313,17,Male,Caucasian,Bachelor's,1.994524077,28,No,Very High,Yes,No,No,Yes,0.674362944,3
3314,15,Male,Caucasian,None,7.266489511,4,No,Low,No,No,No,No,2.536633782,2
